IPE
----------------------------------------------------------------------
            IPE               h               b              tw              tf               r              h1               P               A              Iy            wely              iy              sy              Iz            welz              iz              It            wply            wplz              Iw
            280            27.0              28            0.80            1.30             2.4             NaN            76.4            97.3           13670            1010           11.90             NaN            4763             340            7.00           56.50         1112.00          518.10    7.864785e+05
            300            29.0              30            0.85            1.40             2.7             NaN            86.8           112.5           18260            1260           12.70             NaN            6310             421            7.49           75.30         1383.00          641.20    1.201676e+06
            320            31.0              30            0.90            1.55             2.7             NaN            97.3           124.4           22930            1480           13.60             NaN            6985             466            7.49          102.00         1628.00          709.70    1.514527e+06
            340            33.0              30            0.95            1.65             2.7             NaN           105.0           133.5           27700            1680           14.40             NaN            7436             496            7.46          123.00         1850.00          755.90    1.827067e+06
            360            35.0              30            1.00            1.75             2.7             NaN           112.0           142.8           33090            1890           15.20             NaN            7887             526            7.43          147.00         2088.00          802.30    2.179893e+06
            400            39.0              30            1.10            1.90             2.7             NaN           125.0           159.0           45070            2310           16.80             NaN            8564             571            7.34          191.00         2562.00          872.90    2.946894e+06
            450            44.0              30            1.15            2.10             2.7             NaN           140.0           178.0           63720            2900           18.90             NaN            9465             631            7.29          257.00         3216.00          965.50    4.154212e+06
            500            49.0              30            1.20            2.30             2.7             NaN           155.0           197.5           86980            3550           21.00             NaN           10370             691            7.24          336.00         3949.00         1059.00    5.653957e+06
            550            54.0              30            1.25            2.40             2.7             NaN           166.0           211.8          111900            4150           23.00             NaN           10820             721            7.15          386.00         4622.00         1107.00    7.202225e+06
            600            59.0              30            1.30            2.50             2.7             NaN           178.0           226.5          141200            4790           25.00             NaN           11270             751            7.05          440.00         5350.00         1156.00    8.994164e+06
            650            64.0              30            1.35            2.60             2.7             NaN           190.0           241.6          175200            5470           26.90             NaN           11720             782            6.97          500.00         6136.00         1205.00    1.104598e+07
            700            69.0              30            1.45            2.70             2.7             NaN           204.0           260.5          215300            6240           28.80             NaN           12180             812            6.84          573.00         7032.00         1257.00    1.338488e+07
            800            79.0              30            1.50            2.80             3.0             NaN           224.0           285.8          303400            7680           32.60             NaN           12640             843            6.65          652.00         8699.00         1312.00    1.834835e+07
            900            89.0              30            1.60            3.00             3.0             NaN           252.0           320.5          422100            9480           36.30             NaN           13550             903            6.50          817.00        10810.00         1414.00    2.505395e+07
           1000            99.0              30            1.65            3.10             3.0             NaN           272.0           346.8          553800           11190           40.00             NaN           14000             934            6.35          918.00        12820.00         1470.00    3.218884e+07

comb_psi
----------------------------------------------------------------------
          loads            psi0            psi1            psi2
      live_load            0.67            0.75            0.65
      snow_load            0.60            0.20            0.00
      wind_load            0.60            0.50            0.00
   thermic_load            0.53            0.50            0.00

bolt_caliber
----------------------------------------------------------------------
           d_mm           d0_mm           dm_mm           A_mm2          As_mm2
              8               9           14.00            50.2            36.6
             10              11           18.30            78.5            58.0
             12              14           20.50           113.0            84.3
             14              16           23.70           154.0           115.0
             16              18           24.58           201.0           157.0
             18              20           29.10           254.0           192.0
             20              22           32.40           314.0           245.0
             22              24           34.50           380.0           303.0
             24              27           38.80           452.0           353.0
             27              30           44.20           573.0           459.0
             30              33           49.60           707.0           561.0

grade
----------------------------------------------------------------------
    steel_grade        fy_N_mm2        fu_N_mm2         epsilon
          fe360             235             360            1.00
          fe430             275             430            0.92
          fe510             355             510            0.81

